Регистровый номер;Строительный номер;IMO;MMSI;Название судна;Проект судна;Назначение судна;Формула класса;Источник данных;Место постройки;Завод постройки;Город постройки;Страна постройки;Порт приписки;Учреждение регистрации;Текущее состояние;Заложено;Дата закладки киля;Дата значительной части;Спущено на воду;Построено;Длина наибольшая теоретическая;Длина расчетная;Длина габаритная;Длина конструктивная;Ширина габаритная;Ширина конструктивная;Валовая вместимость;Чистая вместимость;Дедвейт;Грузоподъемность;Водоизмещение;Осадка;Высота борта;Надводный борт;Скорость;Тип силовой установки;Заводская модель главного двигателя;Запасы топлива;Количество движителей;Тип движителя;Численность экипажа;Спецперсонал;Число пассажиров коечные;Число пассажиров бескоечных;Общее число пассажиров;Количество лопастей;Холодильная установка;Рабочая температура;Хладагенты;Количество охлаждаемых грузовых помещений;Вместимость охлаждаемого грузового помещения;Количество наливных танков;Объём наливного танка;Суммарный объем наливных танков;Количество контейнеров;Тип контейнеров;Количество палуб;Количество переборок продольных;Количество переборок поперечных;Общее количество переборок;Водяной балласт;Подогреватели;Категория якорных цепей;Калибр якорных цепей
301325;;;;Волжанка;Volzhanka Voyager 800 CABIN;Для перевозки пассажиров;Категория 3;Речной регистр;Россия;;;;;;;;;;;01.01.2021;;;8;0;2.48;0;0;0;1.21;0;0;;1.25;0.93;;Бензиновый;Yamaha F300 ВET;;;;1;;;;6;;;;;;;0;;0;;;;0;2;;;;;
301326;176;;;Ветер;А-8;Амфибийное СВП для перевозки пассажиров;категория 4;Речной регистр;Нижний Новгород;;;;;;;;;;;01.01.2009;;;8.02;7.56;3.08;3.03;15.53;0;1.05;0;0;;1.35;1.17;;Бензиновый;ЗМЗ-409 20А;;;;1;;;;9;;;;;;;0;;0;;;;0;2;;;;;
301327;524;;;Илья Муромец;А-8;Амфибийное СВП для перевозки пассажиров;Категория 4;Речной регистр;Нижний Новгород;;;;;;;;;;;01.01.2016;;;8.02;0;3.08;0;0;0;1.05;0;2.4;;1.35;1.17;;Бензиновый;Toyota 1JZ;;;;1;;;;9;;;;;;;0;;0;;;;0;2;;;;;
301331;1;;;700.24;700.24;Баржа-пложадка для перевозки палубных грузов;Р 1,2;Речной регистр;Жигалово;;;;;;;;;;;01.01.2024;;;0;38.77;0;8.4;0;0;0;240;0;;1.45;0;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
301332;34;;;НУУР 1642;Спутник-12;Амфибийное СВП для перевозки пассажиров;Категория 4;Речной регистр;Нижний Новгород;;;;;;;;;;;01.01.2024;;;9.03;8.9;2.55;2.45;0;0;1.2;0;1.67;;0.92;0.32;;Дизельный;Cummins ISF-2,8;;;;1;;;;11;;;;;;;0;;0;;;;0;3;;;;;
301333;Ф0021-16-03;;;Сириус-2;Пегас 5;Амфибийное СВП для перевозки пассажиров;Категория 4;Речной регистр;Нижний Новгород;;;;;;;;;;;01.01.2016;;;5.47;0;2.55;0;0;0;0.45;0;0.8;;0.9;0.65;;Бензиновый;SUBARU FB25;;;;1;;;;4;;;;;;;0;;0;;;;0;0;;;;;
301334;036;;;Драккар;Спутник-12;Амфибийное СВП для перевозки пассажиров;Категория 4;Речной регистр;Нижнгий Новгород;;;;;;;;;;;01.01.2024;;;9.03;8.4;3.08;3;0;0;0.8;0;1.67;;1.23;1.003;;Бензиновый;Toyota 2GR-FE;;;;1;;;;11;;;;;;;0;;0;;;;0;3;;;;;
301335;037;;;Рунар;Спутник-12;Амфибийное СВП для перевозки пассажиров;Категория 4;Речной регистр;Нижнгий Новгород;;;;;;;;;;;01.01.2024;;;9.03;8.4;3.08;3;0;0;0.8;0;1.67;;1.23;1.003;;Бензиновый;Toyota 2GR-FE;;;;1;;;;11;;;;;;;0;;0;;;;0;3;;;;;
301336;338;;;Вектор;А8;Амфибийное СВП для перевозки пассажиров;Категория 4;Речной регистр;Нижнгий Новгород;;;;;;;;;;;01.01.2012;;;0;7.03;3.1;2.48;15.53;0;0.8;0;1.08;;0.74;0.54;;Бензиновый;ЗМЗ-409 20А;;;;1;;;;9;;;;;;;0;;0;;;;0;2;;;;;
301337;129;;;Альянс;А8;Амфибийное СВП для перевозки пассажиров;Категория 4;Речной регистр;Нижний Новгород;;;;;;;;;;;01.01.2007;;;8.25;7.56;3.08;3.08;15.53;0;0.8;0;2.4;;1.35;1.17;;Бензиновый;ЗМЗ-409000;;;;1;;;;9;;;;;;;0;;0;;;;0;2;;;;;
301340;517;;;Сарма;А8;Амфибийное СВП для перевозки пассажиров;Категория 4;Речной регистр;Нижний Новгород;;;;;;;;;;;01.01.2016;;;8.02;0;3.08;0;0;0;0;0;0;;1.35;1.17;;Бензиновый;ЗМЗ-409100;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301505;478;;;ДОБРОЕ МОРЕ;NM;Маломерное судно для перевозки пассажиров;/категория 4;Речной регистр;Франция;;;;;;;;;;;01.01.1965;;;9.7;0;3.53;0;0;0;1.58;0;5.77;;1.35;0.69;;Дизельный;МТ-240-1002015Д;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301522;;;;КВ10.07(KV10.07);ДРАКОН;Маломерное судно для перевозки пассажиров;М-ПР мс 0,6 -/1,0;Речной регистр;Феодосия;;;;;;;;;;;01.01.1973;;;5;0;1.82;0;0;0;0;0.6;0;;0.76;0.5;;Бензиновый;Yamaha;;;;1;;;;5;;;;;;;0;;0;;;;0;0;;;;;
301533;80;;;КОРСАР;337;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр, Fleetphoto;Феодосия;"ССЗ ""Море"" / Завод № 831"; Феодосия;;Ялта  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1976;;;11.6;0;3.2;0;0;0;0;1.5;9.46;;1.6;1;;Дизельный;Мерседес-Бенс;;;;1;;;;11;;;;;;;0;;0;;;;0;3;;;;;
301534;;;;ЛАМАНТИН;б/п;Маломерное судно для перевозки пассажиров;/категория 4;Речной регистр;Польша;;;;;;;;;;;01.01.1996;;;8.65;0;3.25;0;0;0;0;4.5;6.13;;1.375;0.86;;Дизельный;TDME-490;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301535;;;;АННА;СШАМ-30;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр;Феодосия;;;;;;;;;;;01.01.1996;;;8;0;2.5;0;0;0;0;1.5;1.34;;1.14;0.64;;Бензиновый;Yamaha 70;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301536;;;;ДИАНА;СШАМ-30;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр;Феодосия;;;;;;;;;;;01.01.1984;;;8;0;2.5;0;0;0;0;1.5;1.45;;1.4;0.64;;Бензиновый;Yamaha;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301549;;;273259010;САНТА-ЛЮСИЯ;СШ;Маломерное судно для перевозки пассажиров;/категория 4;Речной регистр, Fleetphoto;Феодосия;(Rus); (Россия);;Севастополь  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1986;;;10.25;0;3;0;0;0;0;1;4.5;;1.8;1;;Дизельный;Lamborgini;;;;1;;;;11;;;;;;;0;;0;;;;0;2;;;;;
301581;н/у;;;ЧЕРНАЯ КАРАКАТИЦА;б/п;Маломерное судно для перевозки пассажиров;/категория 4;Речной регистр;Каспийск;;;;;;;;;;;01.01.1987;;;10.6;0;2.75;0;0;0;0;1;9.39;;1.87;0.63;;Дизельный;4ЧСП 8,5/11;;;;2;;;;8;;;;;;;0;;0;;;;0;2;;;;;
301584;;;;ФОРТУНА;б/п;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр;Украина;;;;;;;;;;;01.01.1998;;;6.21;0;2.01;0;0;0;0;0.88;1.32;;1.11;0.6;;Бензиновый;Yamaha;;;;1;;;;10;;;;;;;0;;0;;;;0;0;;;;;
301611;237;;;МИСХОР;337;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр, Fleetphoto;Украина;"ССЗ ""Море"" / Завод № 831"; Феодосия;;Ялта  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1976;;;11.6;0;3.2;0;0;0;0;1.6;9.27;;1.6;1;;Дизельный;TDME-490;;;;1;;;;11;;;;;;;0;;0;;;;0;3;;;;;
301612;;;;Орион;337;Маломерное судно для перевозки пассажиров;/категория 3;Речной регистр, Fleetphoto;Украина;"ССЗ ""Море"" / Завод № 831"; Феодосия;;Севастополь  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1974;;;11.6;0;3.2;0;0;0;0;1.6;9.24;;1.6;1;;Дизельный;ZTZ;;;;1;;;;11;;;;;;;0;;0;;;;0;3;;;;;
301613;364;;;СТРИМ;СШ-22;Маломерное судно для перевозки пассажиров;/категория 4;Речной регистр;Сосновский ССЗ;;;;;;;;;;;01.01.1979;;;7;0;2.2;0;0;0;0;1;1.9;;0.95;0.5;;Бензиновый;Yamaha;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301614;;;;СОФИЯ;РШПМ-5,5;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр;"КМЗ ""Фрегат""";;;;;;;;;;;01.01.1978;;;6.1;0;1.92;0;0;0;0;1.3;1.76;;0.95;0.45;;Бензиновый;Mercury ME F25 ELPT EFI;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301615;;;;МАРЛИН-1;МСП-111;Маломерное, рыбопромысловое;категория 4;Речной регистр, Fleetphoto;Усть-Ладога;ГП «Новоладожский судоремонтный завод СЗРП МРФ РСФСР»; Новая Ладога;;Севастополь  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1992;;;11;0;3.12;0;0;0;0;3.2;0;;1.3;0.6;;Дизельный;4ЧСП 10,5/13;;;;4;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301617;19;;;САРГАН;б/п;Маломерное, рыбопромысловое;/категория 3;Речной регистр;Ленинград;;;;;;;;;;;01.01.1987;;;6.3;0;2.1;0;0;0;0;0.8;0;;1.1;0.6;;Бензиновый;Yamaha;;;;4;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301618;;;;СИНГИЛЬ;ЯлП-6;Маломерное, рыбопромысловое;/категория 3;Речной регистр;Феодосия;;;;;;;;;;;01.01.1989;;;6.1;0;1.85;0;0;0;0;0.8;0;;0.95;0.55;;Бензиновый;Yamaha;;;;4;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301624;;;;ТАИТИА;ЯЛ-6;Рыбопромысловое;/категория 4;Речной регистр;Феодосия;;;;;;;;;;;01.01.1998;;;6.1;0;1.85;0;0;0;0;0.8;0;;1.11;0.71;;Бензиновый;Mercury;;;;6;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301625;;;;БЫСТРЫЙ;б/п;Рыбопромысловое;категория 4;Речной регистр;с/в ВМФ;;;;;;;;;;;01.01.1978;;;8;0;2.5;0;0;0;0;0.4;0;;0.91;0.51;;Бензиновый;Yamaha F25GET;;;;6;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301626;;;;ЮРИЙ ГАГАРИН;баркас;Рыбопромысловое;/категория 5;Речной регистр;Керчь;;;;;;;;;;;01.01.1970;;;6.54;0;2.22;0;0;0;0;0.4;0;;0.85;0.5;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301627;;;;ЮПИТЕР;Баркас;Рыбопромысловое;/категория 5;Речной регистр;Севастополь;;;;;;;;;;;01.01.1965;;;7.6;0;2.26;0;0;0;0;0.4;0;;0.82;0.5;;;;;;;6;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301628;;;;АМУР;Баркас;Рыбопромысловое;/категория 4;Речной регистр;Севастополь;;;;;;;;;;;01.01.1970;;;6.1;0;2.12;0;0;0;0;0.85;0;;0.82;0.5;;Бензиновый;Mercury;;;;6;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301629;;;;ОРЕЛ;Баркас;Рыбопромысловое;/категория 4;Речной регистр;Севастополь;;;;;;;;;;;01.01.1974;;;5.95;0;2.1;0;0;0;0;0.8;0;;0.77;0.5;;Бензиновый;Honda;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301630;;;;ЧИЖИК;б/п;Рыбопромысловое;категория 4;Речной регистр;;;;;;;;;;;;01.01.1987;;;6.5;0;2.4;0;0;0;0;0.4;3.02;;1.2;0.6;;Бензиновый;Suzuki DF20AL;;;;6;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301632;;;;БАЙДА;ЯЛ-6;Рыбопромысловое;/категория 4;Речной регистр;Св.Лазаревское;;;;;;;;;;;01.01.1960;;;6.45;0;2.35;0;0;0;0;0.4;0;;0.94;0.54;;Бензиновый;Yamaha FT9.G9MHX;;;;6;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301633;;;;САРГАН;Мотобот;Рыбопромысловое;категория 4;Речной регистр;с/ф ВМФ;;;;;;;;;;;01.01.1964;;;7.6;0;2.2;0;0;0;0;0.6;0;;0.9;0.55;;Дизельный;Ruggerini RD-270;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301634;;;;СОКОЛ;СШПР 33;Рыбопромысловое;категория 4;Речной регистр;;;;;;;;;;;;01.01.1989;;;7.1;0;2.4;0;0;0;0;1.2;0;;1.35;0.9;;Дизельный;4ЧСП 8,5/11;;;;6;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301639;;;;Амфибия;AE400E;Дноуглубительное судно. Земснаряд самоходный;категория 4;Речной регистр;Монреаль, Канада;;;;;;;;;;;01.01.2013;;;10.69;0;3.53;0;0;0;0;0;22.36;;1.055;0.31;;Дизельный;Caterpillar С9;;;;2;;;;0;;;;;;;0;;0;;;;1;3;;;;;
301641;;;;КАМБАЛА;Палтус;Маломерное, рыбопромысловое;категория 3;Речной регистр;Крым, Красногорье;;;;;;;;;;;01.01.2011;;;6.9;6.28;2.3;2.05;0;0;0;1.06;1.65;;0.95;0.6;;;HONDA BF20D;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301642;5172N5;;;ЭЛЛАДА;AU-LRT 16/17;Маломерное судно для перевозки пассажиров;/категория 4;Речной регистр;Польша;;;;;;;;;;;01.01.1967;;;8;0;2.86;0;0;0;0;1.5;5.65;;1.35;0.78;;Дизельный;Mercedes OM636.900-003;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301643;;;;НОРДЕМ;б/п;Рыбопромысловое;категория 4;Речной регистр;Украина;;;;;;;;;;;01.01.2004;;;7.5;0;2.2;0;0;0;0;0.4;0;;0.8;0.4;;Бензиновый;Yamaha;;;;5;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301657;;;;РОМАНЫЧ;б/п;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр;;;;;;;;;;;;01.01.1975;;;9.5;0;3;0;0;0;0;0;4.53;;1.25;0.75;;Дизельный;Mercedes;;;;1;;;;11;;;;;;;0;;0;;;;0;6;;;;;
301665;;;;ЛЕОН;б/п;Рыбопромысловое;категория 4;Речной регистр;;;;;;;;;;;;01.01.1982;;;5;0;1.95;0;0;0;0;0.4;0;;0.91;0.61;;Дизельный;Craftsman marine CM2.16;;;;3;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301674;50;;;JUNIOR STAR;337;Маломерное судно для перевозки пассажиров;/категория 3;Речной регистр, Fleetphoto;Украина;"ССЗ ""Море"" / Завод № 831"; Феодосия;;Севастополь  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1974;;;11.6;0;3.2;0;0;0;0;1.5;0;;1.6;0.7;;Дизельный;4ЧСП 8,5/11;;;;2;;;;10;;;;;;;0;;0;;;;0;3;;;;;
301686;;;;Вега;ЗСШРЗМ;Маломерное судно для перевозки пассажиров;Категория 4;Fleetphoto, Речной регистр;Феодосия;"ССЗ ""Море"" / Завод № 831"; Феодосия;;Севастополь  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1972;;;8.5;0;2.87;0;0;0;0;2;4.25;;1.54;1;;Бензиновый;YAMAHA70 F70AET;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301687;;;;ЮЖНАЯ БУХТА;LRT-P2-S;Маломерное судно для перевозки пассажиров;/категория 4;Речной регистр;Польша;;;;;;;;;;;01.01.1983;;;8;0;2.85;0;0;0;0;2.68;4.25;;1.15;0.57;;Дизельный;Volkswagen Werk;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301691;;;;Деметра;КТМ701;Маломерное, катер разъездной;/категория 3;Речной регистр;Севастополь;;;;;;;;;;;01.01.2014;;;7.07;0;2.38;0;0;0;0;0.8;0;;1.07;0.56;;Бензиновый;Mercury EFI 30;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301700;90650000;;;НЕМЕЦ;MRR 8;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр;Германия;;;;;;;;;;;01.01.1982;;;8;7.78;2.85;0;0;0;0;1.7;3.6;;1.16;0.56;;Дизельный;Mercedes;;;;1;;;;11;;;;;;;0;;0;;;;0;5;;;;;
301714;;;;МАРЕН;00036;Маломерное судно;категория 4;Речной регистр, Fleetphoto;Феодосия;завод п/я № 116; Феодосия;;Севастополь  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1983;;;8.5;0;1.2;3.05;0;0;0;1.5;5.72;;0.6;0;;Бензиновый;SUZUKI DF90;;;;0;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301716;;;;КОНДОР;Кондор;Маломерное судно;категория 4;Речной регистр;;;;;;;;;;;;01.01.1985;;;11;0;3.25;0;0;0;0;1.8;0;;1.3;0.7;;Бензиновый;Honda BF70DKOLRTUSP;;;;0;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301717;;;;ЕВА;б/п;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр, Fleetphoto;с/в ВМФ;1-я судостроительная верфь ВМФ СССР; Сочи;;Севастополь  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1991;;;11.95;0;3.85;0;0;0;0;2.5;0;;2.16;0.91;;Бензиновый;Yamaha F115 BETL;;;;0;;;;11;;;;;;;0;;0;;;;0;3;;;;;
301720;24247;;;Крепкий-1;БМК-130М;Маломерное судно;/категория 4;Речной регистр, Fleetphoto;Рыбинск;"Рыбинское судостроительное объединение ""Вымпел"" п/я А-7333"; Рыбинск;;Севастополь  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1991;;;7.85;0;2.1;0;0;0;0;0.15;0;;1.4;0.8;;Дизельный;ЯАЗ 204А-Ср2,5;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301724;;;;МарСо;н/у;Маломерное судно для перевозки пассажиров;/категория 4;Fleetphoto, Речной регистр;Феодосия;завод п/я № 116; Феодосия;;Евпатория  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1986;;;9.8;0;3.3;0;0;0;0;1.08;5.58;;1.2;0.88;;Дизельный;TDME-490;;;;1;;;;11;;;;;;;0;;0;;;;0;2;;;;;
301728;;;;АННА;н/д;Ял промысловый;/категория 4;Речной регистр;Феодосия;;;;;;;;;;;01.01.1975;;;6.08;0;2.07;0;0;0;0;0.5;0;;0.7;0.4;;;;;;;4;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301738;60;;;ГРИФОН;КТМ-701 Курьер;Маломерное судно для перевозки пассажиров;/категория 4;Речной регистр;Севастополь;;;;;;;;;;;01.01.2011;;;7.07;0;2.38;0;0;0;0;1.1;0;;1.07;0.56;;Бензиновый;Yamaha F30BETL;;;;0;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301739;;;;АРАМИС;Арамис;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр;Польша;;;;;;;;;;;01.01.1986;;;9.2;0;2.5;0;0;0;0;1.5;4.5;;1.65;0.9;;Дизельный;TDP-62;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301740;306;;;ДЕЛЬФИН;SB;Маломерное судно для перевозки пассажиров;/категория 4;Речной регистр;Польша;;;;;;;;;;;01.01.1988;;;6.1;5.82;1.92;1.85;0;0;0;1;2.04;;0.92;0.5;;Бензиновый;Mercury;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301746;;;;ЗОЛОТАЯ РЫБКА;б/п;Маломерное судно для перевозки пассажиров;/категория 4;Речной регистр;;;;;;;;;;;;01.01.1985;;;7.8;0;2.5;0;0;0;0;1.1;6.3;;1.3;0.65;;Бензиновый;Yamaha F60FET;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301747;;;;ОСТРОВ СОКРОВИЩ;00036;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр, Fleetphoto;Феодосия;завод п/я № 116; Феодосия;;Севастополь  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1983;;;8.5;0;3.05;8;0;0;0;1.5;0;;1.2;0.6;;Бензиновый;Suzuki DF 70A;;;;0;;;;11;;;;;;;0;;0;;;;0;0;;;;;
301750;;;;Аллигатор;Москва-2;Маломерное, катер промысловый;категория 4;Речной регистр;;;;;;;;;;;;01.01.1983;;;5.11;0;1.98;0;0;0;0;0.5;0;;0.86;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301751;н/у;;;МИХАИЛ;Амур-М;Катер промысловый;/категория 3;Речной регистр;Комсомольск-на-Амуре;;;;;;;;;;;01.01.1988;;;5.5;0;1.84;0;0;0;0;0.5;1.75;;0.93;0.587;;Бензиновый;SUZUKI DT65;;;;1;;;;4;;;;;;;0;;0;;;;0;0;;;;;
301753;;;;Шлюз;Амур;Маломерное, рыбопромысловое;категория 4;Речной регистр;г.Комсомольск-на-Амуре;;;;;;;;;;;01.01.1988;;;5.1;0;2.04;0;0;0;0;0.3;0;;0.85;0.55;;Бензиновый;Yamaha 60;;;;5;;;;0;;;;;;;0;;0;;;;0;0;;;;;
