Регистровый номер;Строительный номер;IMO;MMSI;Название судна;Проект судна;Назначение судна;Формула класса;Источник данных;Место постройки;Завод постройки;Город постройки;Страна постройки;Порт приписки;Учреждение регистрации;Текущее состояние;Заложено;Дата закладки киля;Дата значительной части;Спущено на воду;Построено;Длина наибольшая теоретическая;Длина расчетная;Длина габаритная;Длина конструктивная;Ширина габаритная;Ширина конструктивная;Валовая вместимость;Чистая вместимость;Дедвейт;Грузоподъемность;Водоизмещение;Осадка;Высота борта;Надводный борт;Скорость;Тип силовой установки;Заводская модель главного двигателя;Запасы топлива;Количество движителей;Тип движителя;Численность экипажа;Спецперсонал;Число пассажиров коечные;Число пассажиров бескоечных;Общее число пассажиров;Количество лопастей;Холодильная установка;Рабочая температура;Хладагенты;Количество охлаждаемых грузовых помещений;Вместимость охлаждаемого грузового помещения;Количество наливных танков;Объём наливного танка;Суммарный объем наливных танков;Количество контейнеров;Тип контейнеров;Количество палуб;Количество переборок продольных;Количество переборок поперечных;Общее количество переборок;Водяной балласт;Подогреватели;Категория якорных цепей;Калибр якорных цепей
305307;1;;;Причальный понтон, р.Иртыш 101;ПБФ 3294.21/ПО;Причальный понтон;Р 1,2 IV;Речной регистр;ООО Стек, 101 км р. Иртыш;;;;;;;;;;;01.01.2021;;;76.8;69.11;37.6;37.6;2329.4;0;60;60;0;;1.3;0.44;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
305314;;;;14-24 РТС;б/п;Пассажирский дебаркадер;Р 1,2 I;Речной регистр;;;;;;;;;;;;01.01.1986;;;20;20;7.8;7.8;514.8;0;0;0;0;;3.3;0;;;;;;;0;;;;16;;;;;;;0;;0;;;;0;0;;;;;
305315;;;;14-25 РТС;б/п;Пассажирский дебаркадер;Р 1,2 I;Речной регистр;;;;;;;;;;;;01.01.1986;;;20;20;7.8;7.8;514.8;0;0;0;0;;3.3;0;;;;;;;0;;;;16;;;;;;;0;;0;;;;0;0;;;;;
305353;1;;;Стр.№1 пр.052.05;052.05;Плавучий причал;Р 1,2 IV;Речной регистр;ЗАО ЭСВ, Тюмень;;;;;;;;;;;01.01.2022;;;20.12;20;4.12;4;84.9;0;1.5;0;22;;1.5;1.2;;;;;;;0;;;;15;;;;;;;0;;0;;;;0;2;;;;;
305404;10;;;ПП-90;б/п;Технологический понтон;Р 1,2 IV;Речной регистр;г.Омск;;;;;;;;;;;01.01.2015;;;13;13;9;9;158.3;0;90;90;0;;1.3;0.22;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
305414;1;;;ПП-45/1;б/п;Технологический понтон;Л 0,6 IV;Речной регистр;г.Сургут;;;;;;;;;;;01.01.2016;;;12;12;7.52;7.52;212.3;0;0;0;0;;2.05;0;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
305415;2;;;ПП-45/2;б/п;Технологический понтон;Л 0,6 IV;Речной регистр;г.Сургут;;;;;;;;;;;01.01.2016;;;12;12;7.52;7.52;212.3;0;0;0;0;;2.05;0;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
305416;3;;;ПП-45/3;б/п;Технологический понтон;Л 0,6 IV;Речной регистр;Сургут;;;;;;;;;;;01.01.2016;;;12;12;7.52;7.52;212.3;0;0;0;0;;2.05;0;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
305420;1;;;ПП-01;ТМТ.35.1;Переходный понтон, плавучий переходный понтон для посадки и высадки пассажиров;Р 1,2 IV;Речной регистр;ООО ПКФ Техметторг, Омск;;;;;;;;;;;01.01.2023;;;24.16;19.8;6.66;6.5;288.7;0;1;1;30.7;;2.25;2;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
305421;2;;;ПП-02;ТМТ.35.1;Переходный понтон, плавучий переходный понтон для посадки и высадки пассажиров;Р 1,2 IV;Речной регистр;ООО ПКФ Техметторг, Омск;;;;;;;;;;;01.01.2023;;;24.16;19.8;6.66;6.5;288.7;0;1;1;30.7;;2.25;2;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
305422;3;;;ПП-03;ТМТ.35.1;Переходный понтон, плавучий переходный понтон для посадки и высадки пассажиров;Р 1,2 IV;Речной регистр;ООО ПКФ Техметторг, Омск;;;;;;;;;;;01.01.2023;;;24.16;19.8;6.66;6.5;288.7;0;1;1;30.7;;2.25;2;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
305432;1;;;ПП-771;413;Плавучий причал для перехода курсантов с берега на учебно-тренировочное судно;Л 0,6 IV;Речной регистр;ЗАО ЭСВ, Тюмень;;;;;;;;;;;01.01.2023;;;19.4;18.7;8.4;8;84.9;0;3.5;0;44.4;;1.85;1.15;;;;;;;0;;;;20;;;;;;;0;;0;;;;0;0;;;;;
305595;;;;Арктика-СБ;024, тип Север;"Сухогрузный теплоход; перевозка тарно-штучных грузов, буксировка понтонов лагом";Категория 3;Fleetphoto, Речной регистр;Архангельск;СРЗ «Красная кузница» (ООО «Нью Оптимист»); Архангельск;;Архангельск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.07.2015;;;15.4;0;3.9;0;72.2;0;0;7;17.5;;1.07;0.176;;;ЯМЗ-238М2 (8ЧСП 13/14);;;;0;;;;0;;;;;;;0;;0;;;;0;6;;;;;
305608;742;;;86-48;Д34;Плавучий причал, посадка пассажиров на суда и высадка их с судов;Р1,2 I;Речной регистр, Fleetphoto;;ГП «Вычегодская ремонтно-эксплуатационная база флота СРП МРФ РСФСР»; Сыктывкар;;Архангельская область  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1985;;;22;22;8.2;8;224.4;0;8.5;8.5;43.7;;1.2;0.95;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
306090;;;;Аква-1;б/п;Плавучий причал, посадка и высадка пассажиров;Р 1,2 IV;Речной регистр, Fleetphoto;Российская Федерация;(Rus); (Россия);;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1999;;;17.6;17.6;4;4;25.5;0;3.5;0;20.1;;0.9;0.645;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
306091;;;;КС-63;б/п;Несамоходный грузовой понтон для хранения грузов;Р1,2 IV;Речной регистр;СССР;;;;;;;;;;;01.01.1986;;;18;18;7.2;7.2;232.1;0;25.83;22;0;;1.8;1.44;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306102;7416;;;Аква-2;б/п;Плавучий причал, посадка и высадка пассажиров;Р 1,2 IV;Речной регистр, Fleetphoto;Российская Федерация;(Rus); (Россия);;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1999;;;16;16;3.75;3.75;22.6;0;3.6;0;14.1;;1;0.75;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
306103;;;;Понтон;б/п;Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Речной регистр;СССР;;;;;;;;;;;01.01.1956;;;12;12;4;4;110.4;0;0;0;0;;1.4;0.9;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306120;01;;;Стр. № 01;ПФБ3133.21/ПП;Плавучий причал для посадки и высадки пассажиров;Р 1,2 I;Речной регистр;"ООО ""РУСКОР"", Новая Ладога";;;;;;;;;;;01.01.2021;;;27.3;26.25;18.53;18;84.4;0;0;0;18.2;;0.75;0.59;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;2;;;;;
306172;;;;КС-63-3;б/п;Несамоходный грузовой понтон для хранения грузов;Р 1,2 IV;Речной регистр;СССР;;;;;;;;;;;01.01.1986;;;18;18;7.2;7.2;232.1;0;25.83;22;0;;1.8;1.44;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306176;;;;Крит;б/п;Плавучий причал, посадка и высадка пассажиров;Р 1,2 I;Речной регистр;Санкт-Петербург;;;;;;;;;;;01.01.1996;;;15.96;15.66;5.31;5.01;135.8;0;0;0;0;;1.36;0.7;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;2;;;;;
306179;;;;КС-63-2;б/п;Несамоходный грузовой понтон для хранения грузов;Р1,2 IV;Речной регистр;СССР;;;;;;;;;;;01.01.1986;;;18;18;7.2;7.2;232.1;0;25.83;22;0;;1.8;1.44;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306193;017;;;(Стр. 017);ПБФ 3661.22/ПП(2);Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Fleetphoto, Речной регистр;"ООО ""Судостроительный завод ""РОСТР"", Новая Ладога";"ООО «Судостроительный завод ""РОСТР""»"; Новая Ладога;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2023;;;15.2;15;4.2;4;65.1;0;3.85;0;15.14;;0.9;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
306214;;;;ПГП-45;133Б/ перекл. ЦТФР.ПГП45.36006;Плавучий причал, швартовка судов с целью посадки и высадки пассажиров;О2,0 I;Речной регистр;с/в им. Комсомольской Правды, Кострома;;;;;;;;;;;01.01.1975;;;45;42.77;12.4;12;1395.2;0;9;0;471.4;;2.8;1.83;;;;;;;0;;;;0;;;;;;;0;;0;;;;2;6;;;;;
306255;502001;;;502001;ТФРП.502;Плавучий причал для посадки и высадки пассажиров;Р 1,2 I;Речной регистр, Fleetphoto;"ООО ""Эмпериум"", Санкт-Петербург";ООО «Эмпериум»; Ленинградская область;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;01.01.2021;;;01.01.2022;01.01.2023;;;20.29;15.42;17.49;15.42;696.2;0;10.89;0;133.89;;2.4;0.92;;;;;;;1;;;;80;;;;;;;0;;0;;;;0;4;;;;;
306256;502003;;;502003;ТФРП.502;Плавучий причал для посадки и высадки пассажиров;Р 1,2 I;Речной регистр, Fleetphoto;"ООО ""Эмпериум"", Санкт-Петербург";ООО «Эмпериум»; Ленинградская область;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;01.01.2022;;;01.07.2022;01.01.2023;;;20.29;14.54;17.49;14.54;699;0;10.89;0;115;;2.4;0.946;;;;;;;1;;;;80;;;;;;;0;;0;;;;0;4;;;;;
306257;502004;;;502004;ТФРП.502;Плавучий причал для посадки и высадки пассажиров;Р 1,2 I;Речной регистр, Fleetphoto;"ООО ""Эмпериум"", Санкт-Петербург";ООО «Эмпериум»; Ленинградская область;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;01.01.2022;;;01.07.2022;01.01.2023;;;20.29;14.54;17.49;14.54;699;0;10.89;0;115;;2.4;0.946;;;;;;;1;;;;80;;;;;;;0;;0;;;;0;4;;;;;
306258;502005;;;502005;ТФРП.502;Плавучий причал для посадки и высадки пассажиров;Р 1,2 I;Речной регистр, Fleetphoto;"ООО ""Эмпериум"", Санкт-Петербург";ООО «Эмпериум»; Ленинградская область;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;01.01.2022;;;01.07.2022;01.01.2023;;;20.29;14.54;17.49;14.54;699;0;10.89;0;115;;2.4;0.946;;;;;;;1;;;;80;;;;;;;0;;0;;;;0;4;;;;;
306260;;;;Остров;б/п;Плавучий объект, дебаркадер пассажирский;Р1,2 I;Речной регистр;CCCР;;;;;;;;;;;01.01.1961;;;35.81;35.46;10;9.65;874.5;0;0;0;0;;2.8;1.92;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306267;;;;Понтон РЛВ 35-75;1571 тип А;Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Речной регистр;"ООО ""Понтон"", Санкт-Петербург";;;;;;;;;;;01.01.2009;;;15;14.68;2.7;2.4;2.8;0;0;2;22.07;;1.15;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306269;201110001;;;Аква-3;б/п;Плавучий причал, посадка и высадка пассажиров;Р 1,2 IV;Речной регистр, Fleetphoto;Российская Федерация;(Rus); (Россия);;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2011;;;19.95;19.95;3.85;3.85;31.1;0;3.04;0;20.4;;1;0.7;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
306270;;;;Понтон РЛВ 35-76;1571 тип А;Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Речной регистр;"ООО ""Понтон"", Санкт-Петербург";;;;;;;;;;;01.01.2009;;;15;14.68;2.7;2.4;2.8;0;0;2;22.07;;1.15;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306271;;;;Понтон РЛВ 35-77;1571 тип А;Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Речной регистр;"ООО ""Понтон"", Санкт-Петербург";;;;;;;;;;;01.01.2009;;;15;14.68;2.7;2.4;2.8;0;0;2;22.07;;1.15;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306272;;;;Понтон РЛВ 35-78;1571 тип А;Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Речной регистр;"ООО ""Понтон"", Санкт-Петербург";;;;;;;;;;;01.01.2009;;;15;14.68;2.7;2.4;2.8;0;0;2;22.07;;1.15;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306273;;;;Понтон РЛВ 35-79;1571 тип А;Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Речной регистр;"ООО ""Понтон"", Санкт-Петербург";;;;;;;;;;;01.01.2009;;;15;14.68;2.7;2.4;2.8;0;0;2;22.07;;1.15;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306274;;;;Понтон РЛВ 35-80;1571 тип А;Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Речной регистр;"ООО ""Понтон"", Санкт-Петербург";;;;;;;;;;;01.01.2009;;;15;14.68;2.7;2.4;2.8;0;0;2;22.07;;1.15;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306275;;;;Понтон РЛВ 35-81;1571 тип А;Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Речной регистр;"ООО ""Понтон"", Санкт-Петербург";;;;;;;;;;;01.01.2009;;;15;14.68;2.7;2.4;2.8;0;0;2;22.07;;1.15;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306276;;;;Понтон РЛВ 35-82;1571 тип А;Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Речной регистр;"ООО ""Понтон"", Санкт-Петербург";;;;;;;;;;;01.01.2009;;;15;14.68;2.7;2.4;2.8;0;0;2;22.07;;1.15;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306277;;;;Гостеприимный;б/п;Плавучий причал, посадка и высадка пассажиров;Р1,2 I;Речной регистр;Новосибирск;;;;;;;;;;;01.01.2022;;;18.3;18;2.9;2.6;53.8;0;0;0;10.4;;1.22;0.93;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
306278;91;;;Понтон РЛВ-25-50;1571 тип А;Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Речной регистр;Санкт-Петербург;;;;;;;;;;;01.01.2009;;;15;14.68;2.5;2.4;28.3;0;0;2;22.07;;1.15;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306279;90;;;Понтон РЛВ-25-48;1571 тип А;Плавучий причал для посадки и высадки пассажиров;Р1,2 I;Речной регистр;Санкт-Петербург;;;;;;;;;;;01.01.2009;;;15;14.68;2.5;2.4;28.3;0;0;2;22.07;;1.15;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306280;1224002;;;РЛВ 25-61;1212;Понтон. Плавучий причал для посадки и высадки пассажиров.;Р 1,2 I;Речной регистр;"ООО ""Понтон"", Санкт-Петербург";;;;;;;;;;;01.01.2023;;;12.16;12;2.56;2.4;22.6;0;0;1.5;0;;1.2;0.64;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306281;1224001;;;РЛВ 25-62;1212;Понтон. Плавучий причал для посадки и высадки пассажиров.;Р 1,2 I;Речной регистр;"ООО ""Понтон"", Санкт-Петербург";;;;;;;;;;;01.01.2023;;;12.16;12;2.56;2.4;22.6;0;0;1.5;0;;1.2;0.64;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306282;1524003;;;РЛВ 35-27;1571;Понтон. Плавучий причал для посадки и высадки пассажиров;Р 1,2 I;Речной регистр;"ООО ""Понтон"", Санкт-Петебург";;;;;;;;;;;01.01.2023;;;15.16;15;2.56;2.4;28.3;0;0;2;0;;1.15;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306283;1501;;;Стр. № 1501;823/908;Плавучий причал для посадки и высадки пассажиров;Р 1,2 I;Речной регистр;"ОАО ""ССК"", Городец";;;;;;;;;;;01.01.2007;;;64.7;64.4;14.3;14;2799;0;0;20;0;;3.2;2.5;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306304;;;;Аква-4;б/п;Плавучий причал, посадка и высадка пассажиров;Р 1,2 IV;Речной регистр, Fleetphoto;Российская Федерация;(Rus); (Россия);;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1999;;;17;17;3.5;3.5;25.5;0;3.2;0;13;;0.8;0.51;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
306335;;;;ПП-3;б/п;Плавучий причал, посадка и высадка пассажиров;Р1,2 I;Речной регистр;Российская Федерация;;;;;;;;;;;01.01.2016;;;14.15;13.95;7.2;7;76.4;0;0;0;0;;1.05;0.76;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;6;;;;;
306336;;;;ПП-5;б/п;Плавучий причал, посадка и высадка пассажиров;Р1,2 I;Речной регистр;Российская Федерация;;;;;;;;;;;01.01.2010;;;14;14;2.8;2.8;39.6;0;0;0;0;;1.05;0.82;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
306337;3;;;ПП-38;ПП-38;Плавучий причал, посадка пассажиров и высадка их с судов;Р 1,2 I;Речной регистр;"ООО ""Астра Марин"", Шлиссельбург";;;;;;;;;;;01.01.2023;;;38.03;38;8.1;8;147.2;0;0;0;0;;1.3;0.716;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
306405;21;;;Аква-5;ПБФ 4764.23/ПП;Плавучий причал. Швартовка судов, посадка и высадка пассажиров;Р 1,2 I;Речной регистр;"ООО ""Судостроительный завод ""РОСТР"", Новая Ладога";;;;;;;;;;;01.01.2024;;;16.94;16.5;2.5;2.4;34.66;0;0.9;0;10.27;;0.9;0.6;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
306427;;;;Строительный номер 1;ПФБ 4251.23/БП-2;Дебаркадер. Плавучий причал для швартовки судов;О2,0 IV;Речной регистр;;;;;;;;;;;;01.01.1980;;;35.4;35;10;9.6;863;0;0;0;0;;2.8;2.11;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306439;;;;Строительный номер 2;888;Плавучий причал для швартовки;О2,0 IV;Речной регистр;;;;;;;;;;;;01.01.1980;;;35.4;35;10;9.6;925;0;0;0;0;;2.8;1.85;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306440;51;;;№ 51;1270;Понтон. Плавучий причал, посадка и высадка пассажиров;Л0,6 I;Речной регистр;"ООО ""Марина Сервис"", Санкт-Петербург";;;;;;;;;;;01.01.2020;;;12;11.7;2.4;2.4;14.15;0;0;0;0;;0.95;0.36;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306441;54;;;№ 54;1270;Понтон. Плавучий причал, посадка и высадка пассажиров;Л0,6 I;Речной регистр;"ООО ""Марина Сервис"", Санкт-Петербург";;;;;;;;;;;01.01.2020;;;12;11.7;2.4;2.4;14.15;0;0;0;0;;0.95;0.36;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306442;124;;;№ 124;1570;Понтон. Плавучий причал, посадка и высадка пассажиров;Р1,2 I;Речной регистр;"ООО ""Марина Сервис"", Санкт-Петербург";;;;;;;;;;;01.01.2020;;;15;14.7;2.4;2.4;30;0;0;0;0;;0.95;0.39;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306443;125;;;№ 125;1570;Понтон. Плавучий причал, посадка и высадка пассажиров;Р1,2 I;Речной регистр;"ООО ""Марина Сервис"", Санкт-Петербург";;;;;;;;;;;01.01.2020;;;15;14.7;2.4;2.4;30;0;0;0;0;;0.95;0.39;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
306444;126;;;№ 126;1570;Понтон. Плавучий причал, посадка и высадка пассажиров;Р1,2 I;Речной регистр;"ООО ""Марина Сервис"", Санкт-Петербург";;;;;;;;;;;01.01.2020;;;15;14.7;2.4;2.4;30;0;0;0;0;;0.95;0.39;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
